route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
9957,15,1097848,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83353,114218
9957,15,1097849,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83355,114218
9957,15,1097850,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83354,114218
9957,15,1097851,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83353,114218
9957,15,1097852,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83355,114218
9957,15,1097853,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83354,114219
9957,15,1097854,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83354,114219
9957,15,1097855,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83353,114219
9957,15,1097856,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83355,114219
9957,15,1097857,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83354,114219
9957,15,1097858,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83353,114219
9957,15,1097859,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83355,114219
9957,15,1097860,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83354,114219
9957,15,1097861,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83353,114219
9957,16,1097862,541B BRISTOL LOCAL-Tunxis Comm College via Birchwood Manor,0,83356,114216
9957,16,1097863,541B BRISTOL LOCAL-Tunxis Comm College via Birchwood Manor,0,83358,114216
9957,16,1097864,541B BRISTOL LOCAL-Tunxis Comm College via Birchwood Manor,0,83357,114216
9957,16,1097865,541B BRISTOL LOCAL-Tunxis Comm College via Birchwood Manor,0,83356,114216
9957,16,1097866,541B BRISTOL LOCAL-Tunxis Comm College via Birchwood Manor,0,83358,114216
9957,16,1097867,541B BRISTOL LOCAL-Tunxis Comm College via Birchwood Manor,0,83357,114216
9957,16,1097868,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83358,114217
9957,16,1097869,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83357,114217
9957,16,1097870,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83356,114217
9957,16,1097871,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83358,114217
9957,16,1097872,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83357,114217
9957,16,1097873,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83356,114217
9957,16,1097874,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83358,114217
9957,16,1097875,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83358,114219
9957,16,1097876,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83357,114219
9957,16,1097877,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83356,114219
9957,16,1097878,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83358,114219
9957,16,1097879,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83357,114219
9957,16,1097880,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83356,114219
9957,16,1097881,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83357,114218
9957,16,1097882,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83356,114218
9957,16,1097883,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83358,114218
9957,16,1097884,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83357,114218
9957,16,1097885,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83356,114218
9957,16,1097886,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83358,114218
9957,16,1097887,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83357,114218
9957,14,1097888,541B BRISTOL LOCAL-Tunxis Comm College via Birchwood Manor,0,83359,114216
9957,14,1097889,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83360,114217
9957,14,1097890,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83360,114217
9957,14,1097891,541B BRISTOL LOCAL-Tunxis Comm College via Birchwood Manor,0,83359,114216
9957,14,1097892,541B BRISTOL LOCAL-Tunxis Comm College via Birchwood Manor,0,83360,114216
9957,14,1097893,541B BRISTOL LOCAL-Tunxis Comm College via Birchwood Manor,0,83361,114216
9957,14,1097894,541B BRISTOL LOCAL-Tunxis Comm College via Birchwood Manor,0,83359,114216
9957,14,1097895,541B BRISTOL LOCAL-Tunxis Comm College via Birchwood Manor,0,83360,114216
9957,14,1097896,541B BRISTOL LOCAL-Tunxis Comm College via Birchwood Manor,0,83361,114216
9957,14,1097897,541B BRISTOL LOCAL-Tunxis Comm College via Birchwood Manor,0,83359,114216
9957,14,1097898,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83361,114217
9957,14,1097899,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83359,114217
9957,14,1097900,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83360,114217
9957,14,1097901,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83361,114217
9957,14,1097902,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83359,114217
9957,14,1097903,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83360,114217
9957,14,1097904,541C BRISTOL LOCAL-Tunxis Comm College via Senior Center,0,83361,114217
9957,14,1097905,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83359,114219
9957,14,1097906,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83359,114219
9957,14,1097907,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83360,114219
9957,14,1097908,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83361,114219
9957,14,1097909,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83359,114219
9957,14,1097910,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83360,114219
9957,14,1097911,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83361,114219
9957,14,1097912,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83359,114219
9957,14,1097913,541B BRISTOL LOCAL-Bristol City Hall via Birchwood Manor,1,83360,114219
9957,14,1097914,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83361,114218
9957,14,1097915,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83359,114218
9957,14,1097916,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83360,114218
9957,14,1097917,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83361,114218
9957,14,1097918,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83359,114218
9957,14,1097919,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83360,114218
9957,14,1097920,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83361,114218
9957,14,1097921,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83359,114218
9957,14,1097922,541C BRISTOL LOCAL-Bristol City Hall via Senior Center,1,83360,114218
9958,14,1097923,542  BRISTOL HOSPITAL- Brewster Rd,0,83349,114220
9958,14,1097924,542  BRISTOL HOSPITAL- Brewster Rd,0,83347,114220
9958,14,1097925,542  BRISTOL HOSPITAL- Brewster Rd,0,83349,114220
9958,14,1097926,542  BRISTOL HOSPITAL- Brewster Rd,0,83348,114220
9958,14,1097927,542  BRISTOL HOSPITAL- Brewster Rd,0,83347,114220
9958,14,1097928,542  BRISTOL HOSPITAL- Brewster Rd,0,83348,114220
9958,14,1097929,542  BRISTOL HOSPITAL- Brewster Rd,0,83347,114220
9958,14,1097930,542 BRISTOL HOSPITAL-Bristol City Hall,1,83349,114221
9958,14,1097931,542 BRISTOL HOSPITAL-Bristol City Hall,1,83347,114221
9958,14,1097932,542 BRISTOL HOSPITAL-Bristol City Hall,1,83349,114221
9958,14,1097933,542 BRISTOL HOSPITAL-Bristol City Hall,1,83348,114221
9958,14,1097934,542 BRISTOL HOSPITAL-Bristol City Hall,1,83347,114221
9958,14,1097935,542 BRISTOL HOSPITAL-Bristol City Hall,1,83348,114221
9958,14,1097936,542 BRISTOL HOSPITAL-Bristol City Hall,1,83347,114221
9959,15,1097961,543 WEST ST-Gaylord Towers,0,83353,114222
9959,15,1097962,543 WEST ST-Gaylord Towers,0,83354,114222
9959,15,1097963,543 WEST ST-Gaylord Towers,0,83355,114222
9959,15,1097964,543 WEST ST-Gaylord Towers,0,83353,114222
9959,15,1097965,543 WEST ST-Gaylord Towers,0,83354,114222
9959,15,1097966,543 WEST ST-Gaylord Towers,0,83355,114222
9959,15,1097967,543 WEST ST-Gaylord Towers,0,83353,114222
9959,15,1097968,543 WEST ST-Gaylord Towers,0,83354,114222
9959,15,1097969,543 WEST ST-Gaylord Towers,0,83355,114222
9959,15,1097970,543 WEST ST-Gaylord Towers,0,83353,114222
9959,15,1097971,543 WEST ST-Gaylord Towers,0,83354,114222
9959,15,1097972,543 WEST ST-Gaylord Towers,0,83355,114222
9959,15,1097973,543 WEST ST-Gaylord Towers,0,83353,114222
9959,15,1097974,543 WEST ST-Gaylord Towers,0,83354,114222
9959,15,1097975,543 WEST ST-Gaylord Towers,0,83355,114222
9959,15,1097976,543 WEST ST-Gaylord Towers,0,83353,114222
9959,15,1097977,543 WEST ST-Bristol City Hall,1,83353,114223
9959,15,1097978,543 WEST ST-Bristol City Hall,1,83354,114223
9959,15,1097979,543 WEST ST-Bristol City Hall,1,83355,114223
9959,15,1097980,543 WEST ST-Bristol City Hall,1,83353,114223
9959,15,1097981,543 WEST ST-Bristol City Hall,1,83353,114223
9959,15,1097982,543 WEST ST-Bristol City Hall,1,83354,114223
9959,15,1097983,543 WEST ST-Bristol City Hall,1,83355,114223
9959,15,1097984,543 WEST ST-Bristol City Hall,1,83353,114223
9959,15,1097985,543 WEST ST-Bristol City Hall,1,83354,114223
9959,15,1097986,543 WEST ST-Bristol City Hall,1,83355,114223
9959,15,1097987,543 WEST ST-Bristol City Hall,1,83353,114223
9959,15,1097988,543 WEST ST-Bristol City Hall,1,83354,114223
9959,15,1097989,543 WEST ST-Bristol City Hall,1,83355,114223
9959,15,1097990,543 WEST ST-Bristol City Hall,1,83353,114223
9959,15,1097991,543 WEST ST-Bristol City Hall,1,83354,114223
9959,15,1097992,543 WEST ST-Bristol City Hall,1,83355,114223
9959,16,1097993,543 WEST ST-Gaylord Towers,0,83358,114222
9959,16,1097994,543 WEST ST-Gaylord Towers,0,83356,114222
9959,16,1097995,543 WEST ST-Gaylord Towers,0,83357,114222
9959,16,1097996,543 WEST ST-Gaylord Towers,0,83358,114222
9959,16,1097997,543 WEST ST-Gaylord Towers,0,83356,114222
9959,16,1097998,543 WEST ST-Gaylord Towers,0,83357,114222
9959,16,1097999,543 WEST ST-Gaylord Towers,0,83358,114222
9959,16,1098000,543 WEST ST-Gaylord Towers,0,83356,114222
9959,16,1098001,543 WEST ST-Gaylord Towers,0,83357,114222
9959,16,1098002,543 WEST ST-Gaylord Towers,0,83358,114222
9959,16,1098003,543 WEST ST-Gaylord Towers,0,83356,114222
9959,16,1098004,543 WEST ST-Gaylord Towers,0,83357,114222
9959,16,1098005,543 WEST ST-Bristol City Hall,1,83358,114223
9959,16,1098006,543 WEST ST-Bristol City Hall,1,83356,114223
9959,16,1098007,543 WEST ST-Bristol City Hall,1,83357,114223
9959,16,1098008,543 WEST ST-Bristol City Hall,1,83358,114223
9959,16,1098009,543 WEST ST-Bristol City Hall,1,83356,114223
9959,16,1098010,543 WEST ST-Bristol City Hall,1,83357,114223
9959,16,1098011,543 WEST ST-Bristol City Hall,1,83358,114223
9959,16,1098012,543 WEST ST-Bristol City Hall,1,83356,114223
9959,16,1098013,543 WEST ST-Bristol City Hall,1,83357,114223
9959,16,1098014,543 WEST ST-Bristol City Hall,1,83358,114223
9959,16,1098015,543 WEST ST-Bristol City Hall,1,83356,114223
9959,16,1098016,543 WEST ST-Bristol City Hall,1,83357,114223
9959,14,1098017,543 WEST ST-Gaylord Towers,0,83360,114222
9959,14,1098018,543 WEST ST-Gaylord Towers,0,83359,114222
9959,14,1098019,543 WEST ST-Gaylord Towers,0,83361,114222
9959,14,1098020,543 WEST ST-Gaylord Towers,0,83360,114222
9959,14,1098021,543 WEST ST-Gaylord Towers,0,83359,114222
9959,14,1098022,543 WEST ST-Gaylord Towers,0,83361,114222
9959,14,1098023,543 WEST ST-Gaylord Towers,0,83360,114222
9959,14,1098024,543 WEST ST-Gaylord Towers,0,83359,114222
9959,14,1098025,543 WEST ST-Gaylord Towers,0,83361,114222
9959,14,1098026,543 WEST ST-Gaylord Towers,0,83360,114222
9959,14,1098027,543 WEST ST-Gaylord Towers,0,83359,114222
9959,14,1098028,543 WEST ST-Gaylord Towers,0,83361,114222
9959,14,1098029,543 WEST ST-Gaylord Towers,0,83360,114222
9959,14,1098030,543 WEST ST-Gaylord Towers,0,83359,114222
9959,14,1098031,543 WEST ST-Gaylord Towers,0,83361,114222
9959,14,1098032,543 WEST ST-Gaylord Towers,0,83360,114222
9959,14,1098033,543 WEST ST-Gaylord Towers,0,83359,114222
9959,14,1098034,543 WEST ST-Bristol City Hall,1,83360,114223
9959,14,1098035,543 WEST ST-Bristol City Hall,1,83359,114223
9959,14,1098036,543 WEST ST-Bristol City Hall,1,83361,114223
9959,14,1098037,543 WEST ST-Bristol City Hall,1,83360,114223
9959,14,1098038,543 WEST ST-Bristol City Hall,1,83359,114223
9959,14,1098039,543 WEST ST-Bristol City Hall,1,83361,114223
9959,14,1098040,543 WEST ST-Bristol City Hall,1,83360,114223
9959,14,1098041,543 WEST ST-Bristol City Hall,1,83359,114223
9959,14,1098042,543 WEST ST-Bristol City Hall,1,83361,114223
9959,14,1098043,543 WEST ST-Bristol City Hall,1,83360,114223
9959,14,1098044,543 WEST ST-Bristol City Hall,1,83359,114223
9959,14,1098045,543 WEST ST-Bristol City Hall,1,83361,114223
9959,14,1098046,543 WEST ST-Bristol City Hall,1,83360,114223
9959,14,1098047,543 WEST ST-Bristol City Hall,1,83359,114223
9959,14,1098048,543 WEST ST-Bristol City Hall,1,83361,114223
9959,14,1098049,543 WEST ST-Bristol City Hall,1,83360,114223
9959,14,1098050,543 WEST ST-Bristol City Hall,1,83359,114223
9960,14,1121754,HNB-New Britain Via I-84,0,85203,114224
9960,14,1121755,HNB-Hartford Via I-84,1,85204,114225
9960,14,1121756,HNB-Hartford Via I-84,1,85204,114225
9948,17,1121757,501C ARCH ST-Hosp of Central CT-ClinicDr,0,83336,114178
9948,17,1121758,501 ARCH ST-Downtown New Britain-Dwntn NB Station,0,83337,114177
9948,17,1121759,501 ARCH ST-Downtown New Britain-Dwntn NB Station,0,83336,114177
9948,17,1121760,501 ARCH ST-Downtown New Britain-Dwntn NB Station,0,83337,114177
9948,17,1121761,501 ARCH ST-Downtown New Britain-Dwntn NB Station,0,83336,114177
9948,17,1121762,501 ARCH ST-Downtown New Britain-Dwntn NB Station,0,83337,114177
9948,17,1121763,501 ARCH ST-Downtown New Britain-Dwntn NB Station,0,83336,114177
9948,17,1121764,501 ARCH ST-Downtown New Britain-Dwntn NB Station,0,83337,114177
9948,17,1121765,501 ARCH ST-Downtown New Britain-Dwntn NB Station,0,83336,114177
9948,17,1121766,501 ARCH ST-Downtown New Britain-Dwntn NB Station,0,83337,114177
9948,17,1121767,501 ARCH ST-Downtown New Britain-Dwntn NB Station,0,83336,114177
9948,17,1121768,501 ARCH ST-Downtown New Britain-Dwntn NB Station,0,83337,114177
9948,17,1121769,501 ARCH ST-Downtown New Britain-Dwntn NB Station,0,83336,114177
9948,17,1121770,501 Arch St-Downtown New Britain-Dwntn NB Sta,1,83337,114179
9948,17,1121771,501 Arch St-Downtown New Britain-Dwntn NB Sta,1,83336,114179
9948,17,1121772,501 Arch St-Downtown New Britain-Dwntn NB Sta,1,83337,114179
9948,17,1121773,501 Arch St-Downtown New Britain-Dwntn NB Sta,1,83337,114179
9948,17,1121774,501 Arch St-Downtown New Britain-Dwntwn NB Sta,1,83337,114180
9948,17,1121775,501 Arch St-Downtown New Britain-Dwntn NB Sta,1,83337,114179
9948,17,1121776,501 Arch St-Downtown New Britain-Dwntn NB Sta,1,83336,114179
9948,17,1121777,501 Arch St-Downtown New Britain-Dwntn NB Sta,1,83336,114179
9948,17,1121778,501 Arch St-Downtown New Britain-Dwntn NB Sta,1,83337,114179
9948,17,1121779,501 Arch St-Downtown New Britain-Dwntn NB Sta,1,83337,114179
9948,17,1121780,501 Arch St-Downtown New Britain-Dwntn NB Sta,1,83336,114179
9948,17,1121781,501 Arch St-Downtown New Britain-Dwntn NB Sta,1,83336,114179
9948,17,1121782,501 Arch St-Downtown New Britain-Dwntn NB Sta,1,83336,114179
9949,17,1121783,502 BLACK ROCK AVE-Plainville Ctr-Bristol Hall,0,85205,114182
9949,17,1121784,502 BLACK ROCK AVE-Plainville Ctr-Bristol Hall,0,85205,114182
9949,17,1121785,502 BLACK ROCK AVE-Plainville Ctr-Bristol Hall,0,85205,114182
9949,17,1121786,502 BLACK ROCK AVE-Plainville Ctr-Bristol Hall,0,85205,114182
9949,17,1121787,502 BLACK ROCK AVE-Plainville Ctr-Bristol Hall,0,85205,114182
9949,17,1121788,502 BLACK ROCK AVE-Plainville Ctr-Bristol Hall,0,85205,114182
9949,17,1121789,502 BLACK ROCK AVE-Plainville Ctr-Bristol Hall,0,85205,114182
9949,17,1121790,502 BLACK ROCK AVE-Plainville Ctr-Bristol Hall,0,85205,114182
9949,17,1121791,502 BLACK ROCK AVE-Plainville Ctr-Bristol Hall,0,85205,114182
9949,17,1121792,502 BLACK ROCK AVE-Downtown New Britain,1,85205,114183
9949,17,1121793,502 BLACK ROCK AVE-Downtown New Britain,1,85205,114183
9949,17,1121794,502 BLACK ROCK AVE-Downtown New Britain,1,85205,114183
9949,17,1121795,502 BLACK ROCK AVE-Downtown New Britain,1,85205,114183
9949,17,1121796,502 BLACK ROCK AVE-Downtown New Britain,1,85205,114183
9949,17,1121797,502 BLACK ROCK AVE-Downtown New Britain,1,85205,114183
9949,17,1121798,502 BLACK ROCK AVE-Downtown New Britain,1,85205,114183
9949,17,1121799,502 BLACK ROCK AVE-Downtown New Britain,1,85205,114183
9949,17,1121800,502 BLACK ROCK AVE-Downtown New Britain,1,85205,114183
9950,17,1121801,503 CORBIN AVE-Connecticut Commons-Tunxis Comm College,0,83350,114184
9950,17,1121802,503 CORBIN AVE-Connecticut Commons-Tunxis Comm College,0,83351,114184
9950,17,1121803,503 CORBIN AVE-Connecticut Commons-Tunxis Comm College,0,83352,114184
9950,17,1121804,503 CORBIN AVE-Connecticut Commons-Tunxis Comm College,0,83350,114184
9950,17,1121805,503 CORBIN AVE-Connecticut Commons-Tunxis Comm College,0,83351,114184
9950,17,1121806,503 CORBIN AVE-Connecticut Commons-Tunxis Comm College,0,83352,114184
9950,17,1121807,503 CORBIN AVE-Connecticut Commons-Tunxis Comm College,0,83350,114184
9950,17,1121808,503 CORBIN AVE-Connecticut Commons-Tunxis Comm College,0,83351,114184
9950,17,1121809,503 CORBIN AVE-Connecticut Commons-Tunxis Comm College,0,83352,114184
9950,17,1121810,503 CORBIN AVE-Connecticut Commons-Tunxis Comm College,0,83350,114184
9950,17,1121811,503 CORBIN AVE-Connecticut Commons-Tunxis Comm College,0,83351,114184
9950,17,1121812,503 CORBIN AVE-Connecticut Commons-Tunxis Comm College,0,83352,114184
9950,17,1121813,503 CORBIN AVE-Connecticut Commons-Tunxis Comm College,0,83350,114184
9950,17,1121814,503 CORBIN AVE-Connecticut Commons-Tunxis Comm College,0,83351,114184
9950,17,1121815,503 CORBIN AVE-Downtown New Britain,1,83352,114187
9950,17,1121816,503 CORBIN AVE-Downtown New Britain,1,83350,114187
9950,17,1121817,503 CORBIN AVE-Downtown New Britain,1,83351,114187
9950,17,1121818,503 CORBIN AVE-Downtown New Britain,1,83352,114187
9950,17,1121819,503 CORBIN AVE-Downtown New Britain,1,83350,114187
9950,17,1121820,503 CORBIN AVE-Downtown New Britain,1,83351,114187
9950,17,1121821,503 CORBIN AVE-Downtown New Britain,1,83352,114187
9950,17,1121822,503 CORBIN AVE-Downtown New Britain,1,83350,114187
9950,17,1121823,503 CORBIN AVE-Downtown New Britain,1,83351,114187
9950,17,1121824,503 CORBIN AVE-Downtown New Britain,1,83352,114187
9950,17,1121825,503 CORBIN AVE-Downtown New Britain,1,83350,114187
9950,17,1121826,503 CORBIN AVE-Downtown New Britain,1,83351,114187
9950,17,1121827,503 CORBIN AVE-Downtown New Britain,1,83352,114187
9950,17,1121828,503 CORBIN AVE-Downtown New Britain,1,83350,114188
9953,17,1121885,507 OAK ST-Eddy Glover Blvd-CCSU-Country Club Rd,0,85207,114199
9953,17,1121886,507 OAK ST-Eddy Glover Blvd-CCSU-Country Club Rd,0,85207,114199
9953,17,1121887,507 OAK ST-Eddy Glover Blvd-CCSU-Country Club Rd,0,85207,114199
9953,17,1121888,507 OAK ST-Eddy Glover Blvd-CCSU-Country Club Rd,0,85207,114199
9953,17,1121889,507 OAK ST-Eddy Glover Blvd-CCSU-Country Club Rd,0,85207,114199
9953,17,1121890,507 OAK ST-Eddy Glover Blvd-CCSU-Country Club Rd,0,85207,114199
9953,17,1121891,507 OAK ST-Eddy Glover Blvd-CCSU-Country Club Rd,0,85207,114199
9953,17,1121892,507 OAK ST-Eddy Glover Blvd-CCSU-Country Club Rd,0,85207,114199
9953,17,1121893,507 OAK ST-Eddy Glover Blvd-CCSU-Country Club Rd,0,85207,114199
9953,17,1121894,507 OAK ST-Eddy Glover Blvd-CCSU-Country Club Rd,0,85207,114199
9953,17,1121895,507 OAK ST-Eddy Glover Blvd-CCSU-Country Club Rd,0,85207,114199
9953,17,1121896,507 OAK ST-Eddy Glover Blvd-CCSU-Country Club Rd,0,85207,114199
9953,17,1121897,507 OAK ST-Eddy Glover Blvd-CCSU-Country Club Rd,0,85207,114199
9953,17,1121898,507 OAK ST-Downtown New Britain,1,85207,114200
9953,17,1121899,507 OAK ST-Downtown New Britain,1,85207,114200
9953,17,1121900,507 OAK ST-Downtown New Britain,1,85207,114200
9953,17,1121901,507 OAK ST-Downtown New Britain,1,85207,114200
9953,17,1121902,507 OAK ST-Downtown New Britain,1,85207,114200
9953,17,1121903,507 OAK ST-Downtown New Britain,1,85207,114200
9953,17,1121904,507 OAK ST-Downtown New Britain,1,85207,114200
9953,17,1121905,507 OAK ST-Downtown New Britain,1,85207,114200
9953,17,1121906,507 OAK ST-Downtown New Britain,1,85207,114200
9953,17,1121907,507 OAK ST-Downtown New Britain,1,85207,114200
9953,17,1121908,507 OAK ST-Downtown New Britain,1,85207,114200
9953,17,1121909,507 OAK ST-Downtown New Britain,1,85207,114200
9953,17,1121910,507 OAK ST-Downtown New Britain,1,85207,114200
9953,17,1121911,507 OAK ST-Downtown New Britain,1,85207,114200
9954,17,1121912,509 EAST ST-Dix & Fifth-Chapman & Belden via East St Sta,0,83370,114201
9954,17,1121913,509 EAST ST-Dix & Fifth-Chapman & Belden via East St Sta,0,83370,114201
9954,17,1121914,509 EAST ST-Dix & Fifth-Chapman & Belden via East St Sta,0,83370,114201
9954,17,1121915,509 EAST ST-Dix & Fifth-Chapman & Belden via East St Sta,0,83370,114201
9954,17,1121916,509 EAST ST-Dix & Fifth-Chapman & Belden via East St Sta,0,83370,114201
9954,17,1121917,509 EAST ST-Dix & Fifth-Chapman & Belden via East St Sta,0,83370,114201
9954,17,1121918,509 EAST ST-Dix & Fifth-Chapman & Belden via East St Sta,0,83370,114201
9954,17,1121919,509 EAST ST-Dix & Fifth-Chapman & Belden via East St Sta,0,83370,114201
9954,17,1121920,509 EAST ST-Dix & Fifth-Chapman & Belden via East St Sta,0,83370,114201
9954,17,1121921,509 EAST ST-Dix & Fifth-Chapman & Belden via East St Sta,0,83370,114201
9954,17,1121922,509 EAST ST-Dix & Fifth-Chapman & Belden via East St Sta,0,83370,114201
9954,17,1121923,509 EAST ST-Dix & Fifth-Chapman & Belden via East St Sta,0,83370,114201
9954,17,1121924,509 EAST ST-Dix & Fifth-Chapman & Belden via East St Sta,0,83370,114201
9954,17,1121925,509 EAST ST-Downtown New Britain via East St Sta,1,83370,114202
9954,17,1121926,509 EAST ST-Downtown New Britain via East St Sta,1,83370,114202
9954,17,1121927,509 EAST ST-Downtown New Britain via East St Sta,1,83370,114202
9954,17,1121928,509 EAST ST-Downtown New Britain via East St Sta,1,83370,114202
9954,17,1121929,509 EAST ST-Downtown New Britain via East St Sta,1,83370,114202
9954,17,1121930,509 EAST ST-Downtown New Britain via East St Sta,1,83370,114202
9954,17,1121931,509 EAST ST-Downtown New Britain via East St Sta,1,83370,114202
9954,17,1121932,509 EAST ST-Downtown New Britain via East St Sta,1,83370,114202
9954,17,1121933,509 EAST ST-Downtown New Britain via East St Sta,1,83370,114202
9954,17,1121934,509 EAST ST-Downtown New Britain via East St Sta,1,83370,114202
9954,17,1121935,509 EAST ST-Downtown New Britain via East St Sta,1,83370,114202
9954,17,1121936,509 EAST ST-Downtown New Britain via East St Sta,1,83370,114202
9954,17,1121937,509 EAST ST-Downtown New Britain via East St Sta,1,83370,114202
9955,17,1121938,510 SOUTH ST-CTDSS (New Britain),0,83370,114206
9955,17,1121939,510 SOUTH ST-CTDSS (New Britain),0,83370,114206
9955,17,1121940,510 SOUTH ST-CTDSS (New Britain),0,83370,114206
9955,17,1121941,510 SOUTH ST-CTDSS (New Britain),0,83370,114206
9955,17,1121942,510 SOUTH ST-CTDSS (New Britain),0,83370,114206
9955,17,1121943,510 SOUTH ST-CTDSS (New Britain),0,83370,114206
9955,17,1121944,510 SOUTH ST-CTDSS (New Britain),0,83370,114206
9955,17,1121945,510 SOUTH ST-CTDSS (New Britain),0,83370,114206
9955,17,1121946,510 SOUTH ST-CTDSS (New Britain),0,83370,114206
9955,17,1121947,510 SOUTH ST-CTDSS (New Britain),0,83370,114206
9955,17,1121948,510 SOUTH ST-CTDSS (New Britain),0,83370,114206
9955,17,1121949,510 SOUTH ST-CTDSS (New Britain),0,83370,114206
9955,17,1121950,510S SOUTH ST-South St & Fulton St,0,83370,114203
9955,17,1121951,510 SOUTH ST-Downtown New Britain,1,83370,114207
9955,17,1121952,510 SOUTH ST-Downtown New Britain,1,83370,114207
9955,17,1121953,510 SOUTH ST-Downtown New Britain,1,83370,114207
9955,17,1121954,510 SOUTH ST-Downtown New Britain,1,83370,114207
9955,17,1121955,510 SOUTH ST-Downtown New Britain,1,83370,114207
9955,17,1121956,510 SOUTH ST-Downtown New Britain,1,83370,114207
9955,17,1121957,510 SOUTH ST-Downtown New Britain,1,83370,114207
9955,17,1121958,510 SOUTH ST-Downtown New Britain,1,83370,114207
9955,17,1121959,510 SOUTH ST-Downtown New Britain,1,83370,114207
9955,17,1121960,510 SOUTH ST-Downtown New Britain,1,83370,114207
9955,17,1121961,510 SOUTH ST-Downtown New Britain,1,83370,114207
9955,17,1121962,510 SOUTH ST-Downtown New Britain,1,83370,114207
9955,17,1121963,510 SOUTH ST-Downtown New Britain,1,83370,114208
9956,17,1121964,512C SOUTH MAIN ST-Berlin RR Sta-Walmart Cromwell-Berlin Tpke,0,85208,114211
9956,17,1121965,512C SOUTH MAIN ST-Berlin RR Sta-Walmart Cromwell-Berlin Tpke,0,85208,114211
9956,17,1121966,512C SOUTH MAIN ST-Berlin RR Sta-Walmart Cromwell-Berlin Tpke,0,85208,114211
9956,17,1121967,512C SOUTH MAIN ST-Berlin RR Sta-Walmart Cromwell-Berlin Tpke,0,85208,114211
