fips,pollutant,year,pred_wght,state_abbr,lat,lon
090135302004,pm25,2015,7.57411585392052,CT,41.8648256176155,-72.4571570891515
090135303011,pm25,2015,7.51141125163541,CT,41.8579502834714,-72.4898373310074
090135303012,pm25,2015,7.63126963270142,CT,41.8656146327014,-72.47136007109
090135303013,pm25,2015,6.94708076030928,CT,41.8581136597938,-72.4760629510309
090135303021,pm25,2015,7.09008136710897,CT,41.8380171290712,-72.4953949738641
090135303022,pm25,2015,7.26472464285714,CT,41.8449536217304,-72.4724903923541
090135303023,pm25,2015,7.24573717693837,CT,41.8383978131213,-72.4831713717694
090135304001,pm25,2015,6.36417301969365,CT,41.8464003282276,-72.4607587527352
090135304002,pm25,2015,6.23818194267516,CT,41.8513279458599,-72.4408843949045
090135304003,pm25,2015,6.83237459655485,CT,41.8534819582956,-72.4478448776065
090135305001,pm25,2015,7.10349761038961,CT,41.8254011688312,-72.4765819480519
090135305002,pm25,2015,6.74222733926405,CT,41.8147591589163,-72.482809704812
090135306001,pm25,2015,6.36301766378245,CT,41.814973671199,-72.4578448702101
090135306002,pm25,2015,5.8312257037037,CT,41.823702037037,-72.4347433333333
090135331011,pm25,2015,5.1944692715959,CT,41.9014818448023,-72.3285526354319
090135331012,pm25,2015,5.22015980121704,CT,41.8968880730223,-72.3668631643002
090135331013,pm25,2015,5.86848485714286,CT,41.8634422857143,-72.4146324285714
090135331014,pm25,2015,5.40103546520719,CT,41.8675821735731,-72.385955668491
090135331015,pm25,2015,5.44126281512605,CT,41.8945084500467,-72.4035920168067
090135331021,pm25,2015,5.31708492081448,CT,41.8679673076923,-72.3331996606335
090135331022,pm25,2015,5.5110380036855,CT,41.8444422604423,-72.3549154176904
090135331023,pm25,2015,5.47437301025163,CT,41.8423407269338,-72.399164305685
090135331024,pm25,2015,5.54758964684015,CT,41.8538657063197,-72.3220347583643
090135351001,pm25,2015,6.86392784912718,CT,41.8683520573566,-72.4951479426434
090135351002,pm25,2015,6.09384625199362,CT,41.9346491626794,-72.4761411483254
090135351003,pm25,2015,6.67364063803681,CT,41.9102779141104,-72.4848834355828
090135351004,pm25,2015,6.76061619248826,CT,41.8882791549296,-72.4875642253521
090135351005,pm25,2015,7.06357053514377,CT,41.8722837859425,-72.4946419329074
090135351006,pm25,2015,6.30396978873239,CT,41.9338305164319,-72.4575428403756
090135352001,pm25,2015,7.00809043650794,CT,41.8741169047619,-72.4554270634921
090135352002,pm25,2015,5.24032065505227,CT,41.9311464808362,-72.3686097560976
090135352003,pm25,2015,6.19245209080504,CT,41.8919489889355,-72.4507437237695
090135352004,pm25,2015,5.31930459555556,CT,41.9302337777778,-72.4244092444444
090135381001,pm25,2015,5.92559,CT,42.0166,-72.4974
090135382011,pm25,2015,6.09785807501769,CT,42.0177303609342,-72.4827096249115
090135382012,pm25,2015,6.37137211834908,CT,41.992187667827,-72.4725332173048
090135382013,pm25,2015,6.07580418764302,CT,41.9687440503432,-72.4550648741419
090135382014,pm25,2015,6.36142711981567,CT,41.9777622119816,-72.4840655529954
090135382021,pm25,2015,5.24469361619523,CT,42.0103712701054,-72.4265613976706
090135382022,pm25,2015,5.31273005882353,CT,41.9712514117647,-72.4265471764706
090135382023,pm25,2015,5.80806647744946,CT,41.9954614307932,-72.4396100311042
090138401001,pm25,2015,5.14898245182013,CT,41.901767130621,-72.2410428265525
090138401002,pm25,2015,4.93675426786954,CT,41.8550709229702,-72.2467836224844
090138401003,pm25,2015,5.42960021409456,CT,41.8419250669045,-72.2898246208742
090138401004,pm25,2015,5.38323677631579,CT,41.8613484375,-72.2894363486842
090138401005,pm25,2015,5.23535649360421,CT,41.9177274642588,-72.2834018811136
090138501001,pm25,2015,5.54526874658337,CT,41.8162514252245,-72.3438838344397
090138501002,pm25,2015,5.66909284860558,CT,41.8111551792829,-72.3976385790173
090138501003,pm25,2015,5.78369473208072,CT,41.7836765483646,-72.3861862908838
090138502001,pm25,2015,5.6063236589698,CT,41.790423357016,-72.3257277975133
090138502002,pm25,2015,5.48905614937759,CT,41.779932780083,-72.3057526970954
090138502003,pm25,2015,5.80901283919598,CT,41.7619443886097,-72.2908391122278
090138502004,pm25,2015,5.73187820058997,CT,41.7410117010816,-72.2966437561455
090138502005,pm25,2015,6.14718772727273,CT,41.7645129476584,-72.3249855371901
090138502006,pm25,2015,5.79504709711846,CT,41.7777379935966,-72.3403279615795
090138601001,pm25,2015,5.81212352723915,CT,41.7225280701754,-72.3162216066482
090138601002,pm25,2015,5.94505756451613,CT,41.7045747580645,-72.2729871774194
090138601003,pm25,2015,5.96223698301113,CT,41.6758232571763,-72.3059921499707
090138601004,pm25,2015,5.97680518900344,CT,41.7029727147766,-72.3303378006873
090138811001,pm25,2015,5.10410017917133,CT,41.8185120940649,-72.2155764837626
090138811002,pm25,2015,5.44224272859216,CT,41.8030764876633,-72.2297638606676
090138811003,pm25,2015,5.29359388622344,CT,41.7925947224126,-72.1929783413297
090138811004,pm25,2015,5.53044439703154,CT,41.7609988868275,-72.1901334879406
090138812001,pm25,2015,5.96201043152882,CT,41.8084345806201,-72.2534801049665
090138813001,pm25,2015,5.68413650107991,CT,41.8272523398128,-72.2868746580274
090138813002,pm25,2015,5.63932369306931,CT,41.8181566336634,-72.2702782178218
090138813003,pm25,2015,5.89232214923805,CT,41.8045919075144,-72.2648567524961
090138813004,pm25,2015,5.70588489136195,CT,41.8064802331744,-72.289453100159
090138815001,pm25,2015,5.61389591549296,CT,41.7982969483568,-72.2515201877934
090138815002,pm25,2015,5.72343662369552,CT,41.7726197667281,-72.2505586863106
090138815003,pm25,2015,6.11123191839656,CT,41.74124817466,-72.2447654974946
090138815004,pm25,2015,6.42353998781973,CT,41.7357043848965,-72.2068956151035
090138901001,pm25,2015,5.66042878228782,CT,41.9616553505535,-72.3062816728167
090138901002,pm25,2015,5.7768455942623,CT,41.9621880122951,-72.2973971311475
090138901003,pm25,2015,5.9921934633758,CT,41.9517579617834,-72.3155946656051
090138902011,pm25,2015,5.20911467582418,CT,41.9584988461538,-72.2817269230769
090138902012,pm25,2015,4.82121014051522,CT,41.991956206089,-72.16477529274
090138902013,pm25,2015,4.90185300664452,CT,42.0016230066445,-72.2573205149502
090138902021,pm25,2015,5.27597094902386,CT,41.9551464208243,-72.3628848698482
090138902022,pm25,2015,5.30142110699153,CT,42.0001337923729,-72.305241684322
090138902023,pm25,2015,5.02375416157502,CT,41.9942448065173,-72.369111473184
090158003001,pm25,2015,6.89083556623198,CT,41.7244482498284,-72.2347949210707
090158003002,pm25,2015,6.86971291457286,CT,41.7183441373534,-72.2289596314908
090158003003,pm25,2015,6.8887157872453,CT,41.7207252712358,-72.2204414395343
090158004001,pm25,2015,7.12113875912409,CT,41.7071249635037,-72.1973205839416
090158004002,pm25,2015,6.51835330798479,CT,41.7024812927757,-72.2035392395437
090158004003,pm25,2015,7.02232062254902,CT,41.7065626960784,-72.2155674019608
090158005001,pm25,2015,6.23927158836689,CT,41.7397172259508,-72.1750634601044
090158005002,pm25,2015,5.60140111198738,CT,41.7234020504732,-72.1415942429022
090158005003,pm25,2015,6.09765991208791,CT,41.6863487912088,-72.1440518681319
090158005004,pm25,2015,6.54187158064516,CT,41.6805246236559,-72.1763794623656
090158005005,pm25,2015,6.18931028846154,CT,41.7055561538462,-72.1754609615385
090158005006,pm25,2015,6.57085888669302,CT,41.7212842555995,-72.1865949934124
090158006001,pm25,2015,7.58325445368171,CT,41.7148290380048,-72.2010950118765
090158006002,pm25,2015,7.58040272727273,CT,41.7149496828753,-72.2044617336152
090158006003,pm25,2015,7.20609178571429,CT,41.7144068027211,-72.2122696145125
090158007001,pm25,2015,7.17120870612526,CT,41.7233847900895,-72.2050367515485
090158007002,pm25,2015,6.71091467975207,CT,41.7250888429752,-72.2122076446281
090158007003,pm25,2015,7.08081972336066,CT,41.716856454918,-72.2105052254098
090158150001,pm25,2015,5.42854980438185,CT,41.7788551643192,-72.1173819248826
090158150002,pm25,2015,5.30534193768257,CT,41.7933081791626,-72.143411684518
090158200001,pm25,2015,5.54016491143317,CT,41.776059366613,-72.0589347289318
090158250001,pm25,2015,5.66053778099652,CT,41.7039657589803,-72.0909033024334
090158301001,pm25,2015,5.21550091722595,CT,41.9349077181208,-72.1944269574944
090158301002,pm25,2015,4.87103901098901,CT,41.8933703296703,-72.1430607692308
090158301003,pm25,2015,5.02891765957447,CT,41.8516452887538,-72.145267325228
090158301004,pm25,2015,4.97235222222222,CT,41.8492979591837,-72.1816837868481
090158301005,pm25,2015,5.03120728674203,CT,41.8907456320658,-72.1915268242549
090159001001,pm25,2015,5.51918215135135,CT,42.0015549189189,-71.8766271351351
090159001002,pm25,2015,5.81985197495731,CT,42.0061749573136,-71.8326666476949
090159001003,pm25,2015,5.52891754953076,CT,41.9553907194995,-71.858217101147
090159001004,pm25,2015,5.27786511302476,CT,41.9557133476857,-71.819987621098
090159002001,pm25,2015,6.15913515364355,CT,42.0147243195786,-71.9416030728709
090159002002,pm25,2015,5.87381251290878,CT,41.9964590361446,-71.9039916523236
090159002003,pm25,2015,5.77218960383387,CT,41.9563462619808,-71.9032503514377
090159002004,pm25,2015,6.26809156555773,CT,41.9773802348337,-71.8944706457926
090159011001,pm25,2015,4.97521302875148,CT,41.9834265064986,-72.0336562426152
090159011002,pm25,2015,5.62375824382385,CT,41.979131471536,-71.9692943071966
090159011003,pm25,2015,5.08221872825435,CT,41.9445820035993,-72.0688555488902
090159011004,pm25,2015,5.45941827966881,CT,41.9331669733211,-71.9930671573137
090159011005,pm25,2015,5.85036672435105,CT,41.9269415327565,-71.9398532756489
090159022001,pm25,2015,5.04118905088622,CT,41.8938852487136,-72.0897355060034
090159025001,pm25,2015,5.45828579088472,CT,41.8909309204647,-71.9893228775693
090159025002,pm25,2015,5.57635793814433,CT,41.8748382588774,-71.942210652921
090159025003,pm25,2015,5.66607953690304,CT,41.8489961649783,-72.0005274240231
090159031001,pm25,2015,6.44945103174603,CT,41.9264509070295,-71.9169759637188
090159031002,pm25,2015,6.5314222974359,CT,41.9275486153846,-71.9102333333333
090159031003,pm25,2015,6.56993535657686,CT,41.9243259904913,-71.9075234548336
090159031004,pm25,2015,6.28664449946179,CT,41.9236004305705,-71.8977811625404
090159031005,pm25,2015,6.34043630981346,CT,41.919303487429,-71.9180223033252
090159031006,pm25,2015,6.40918516666667,CT,41.9159936111111,-71.90351125
090159031007,pm25,2015,6.87295840055633,CT,41.9092621696801,-71.9025009735744
090159031008,pm25,2015,6.22437378801043,CT,41.915215986099,-71.8968720243267
090159032001,pm25,2015,5.63728810858144,CT,41.9043281085814,-71.8998918563923
090159032002,pm25,2015,5.15873797004992,CT,41.9155768718802,-71.8377714642263
090159041001,pm25,2015,5.43144846082949,CT,41.8720283870968,-71.8687176497696
090159041002,pm25,2015,5.11800103346457,CT,41.8663028543307,-71.8228132874016
090159041003,pm25,2015,5.42711759794222,CT,41.8251889592402,-71.8375253264741
090159041004,pm25,2015,5.4054032173417,CT,41.7907987450086,-71.8330853964632
090159044001,pm25,2015,5.9649357493188,CT,41.8551919618529,-71.8975565395095
090159044002,pm25,2015,5.6904911007269,CT,41.8413397715472,-71.9032171339564
090159044003,pm25,2015,6.08926684738956,CT,41.833462751004,-71.89295
090159044004,pm25,2015,6.61473558908046,CT,41.8200724856322,-71.8802494971264
090159045001,pm25,2015,6.65415403743316,CT,41.8085339572192,-71.8908229055259
090159045002,pm25,2015,7.01492221518987,CT,41.8106834388186,-71.8828501054852
090159045003,pm25,2015,7.00790315436242,CT,41.8061211409396,-71.8795122483221
090159045004,pm25,2015,6.11660092621664,CT,41.774293956044,-71.8927390894819
090159045005,pm25,2015,6.75379853113358,CT,41.8005215540181,-71.8800242682278
090159051001,pm25,2015,5.15982553017944,CT,41.7837218597064,-71.9833466014138
090159051002,pm25,2015,5.77470899106003,CT,41.7632155172414,-71.9316501277139
090159051003,pm25,2015,5.64210910617552,CT,41.7920571505959,-71.9461432827736
090159051004,pm25,2015,5.66223617713853,CT,41.7989722180167,-71.9178110522331
090159051005,pm25,2015,6.19171589133089,CT,41.7964795482295,-71.8956381562882
090159061001,pm25,2015,6.07197356651376,CT,41.6599883027523,-71.9848439220184
090159061002,pm25,2015,5.4419233583815,CT,41.7268532369942,-71.9976249132948
090159061003,pm25,2015,5.50009295536791,CT,41.6827373341375,-72.035089384801
090159071001,pm25,2015,6.2908917033357,CT,41.7431844570617,-71.9108619588361
090159071002,pm25,2015,6.3120052173913,CT,41.7341535953177,-71.8990080267559
090159071003,pm25,2015,6.10590164269912,CT,41.7048376659292,-71.9264653761062
090159072001,pm25,2015,6.10987122523462,CT,41.7321399895725,-71.8661401459854
090159072002,pm25,2015,6.78873261049724,CT,41.7175347375691,-71.8838292127072
090159072003,pm25,2015,6.62183872212693,CT,41.7114204974271,-71.8781205831904
090159072004,pm25,2015,5.74802487679671,CT,41.6959519507187,-71.877755338809
090159073001,pm25,2015,6.91899124474348,CT,41.6814620689655,-71.9188905803196
090159073002,pm25,2015,5.78863789189189,CT,41.6651737537538,-71.8936569369369
090159073003,pm25,2015,7.26472647768396,CT,41.6765872135103,-71.9250709288299
090159073004,pm25,2015,6.57767530800821,CT,41.6536426078029,-71.9356488706366
090159081001,pm25,2015,5.53597490379872,CT,41.7355987173162,-71.8190625061667
090159081002,pm25,2015,5.88362692179701,CT,41.6830296173045,-71.8196929561841
090010101011,so2,2015,0.553449573002755,CT,41.0487046831956,-73.6778374655647
090010101012,so2,2015,0.567953797315436,CT,41.0409636241611,-73.6695506040268
090010101013,so2,2015,0.586270273400673,CT,41.0824185185185,-73.6701385858586
090010101014,so2,2015,0.666991830263158,CT,41.0812463815789,-73.6965338815789
090010101021,so2,2015,0.652027182503771,CT,41.0921384615385,-73.6118297134238
090010101022,so2,2015,0.645894855483871,CT,41.0849351612903,-73.6414851612903
090010101023,so2,2015,0.712244910591472,CT,41.1178964236589,-73.6461040577717
090010102011,so2,2015,0.574699185915493,CT,41.0628404694836,-73.6370441314554
090010102012,so2,2015,0.536503725378788,CT,41.0578637310606,-73.6103444128788
090010102013,so2,2015,0.610138023076923,CT,41.0609791538462,-73.6220956153846
090010102021,so2,2015,0.665638537430168,CT,41.0790344134078,-73.5924929608938
090010102022,so2,2015,0.728650097083333,CT,41.051874875,-73.5918681666667
090010102023,so2,2015,0.63404912,CT,41.0634461090909,-73.5806653818182
090010102024,so2,2015,0.654707346879536,CT,41.0569814223512,-73.599968359942
090010103001,so2,2015,0.487036770862801,CT,41.0434224893918,-73.6209015558699
090010103002,so2,2015,0.601688393494229,CT,41.039662749213,-73.629593389297
090010103003,so2,2015,0.645249248854962,CT,41.041873740458,-73.6378267175572
090010103004,so2,2015,0.558878636585366,CT,41.0361262195122,-73.6441651219512
090010103005,so2,2015,0.642136363428571,CT,41.0291379428571,-73.6487065142857
090010104001,so2,2015,0.685681387473461,CT,41.0313048832272,-73.6671021231423
090010104002,so2,2015,0.603419321093083,CT,41.0306935952178,-73.659880529462
090010104003,so2,2015,0.780321934246575,CT,41.0222231050228,-73.6607825570776
090010104004,so2,2015,0.807773456233422,CT,41.0184149867374,-73.6559425729443
090010104005,so2,2015,0.752332897038082,CT,41.0205709449929,-73.6523228490832
090010104006,so2,2015,0.759580103392569,CT,41.0169137318255,-73.6523914378029
090010105001,so2,2015,0.701943359939759,CT,41.0238406626506,-73.6317262048193
090010105002,so2,2015,0.724350703045685,CT,41.0223837563452,-73.6360991116751
090010105003,so2,2015,0.838987601876676,CT,41.0174872654156,-73.6382060321716
090010105004,so2,2015,0.759529552696078,CT,41.0188727941176,-73.641150245098
090010105005,so2,2015,0.716178283333333,CT,41.0140342857143,-73.6434089285714
090010105006,so2,2015,0.770760786585366,CT,41.0105832317073,-73.6509645731707
090010106001,so2,2015,0.712234588039867,CT,41.0298813953488,-73.6237566445183
090010106002,so2,2015,0.705089705583756,CT,41.0241327411168,-73.6261253807107
090010106003,so2,2015,0.630198368669022,CT,41.0309330977621,-73.6280657243816
090010107001,so2,2015,0.541301218236173,CT,41.0312257100149,-73.6114158445441
090010107002,so2,2015,0.703636905263158,CT,41.0260303349282,-73.6209401913876
090010107003,so2,2015,0.632054904645477,CT,41.0267677261614,-73.6173707416463
090010107004,so2,2015,0.663806297805643,CT,41.033939184953,-73.6194623824451
090010108001,so2,2015,0.771466388059702,CT,41.0404025373134,-73.5934414925373
090010108002,so2,2015,0.75241036935341,CT,41.034384853853,-73.6007842338353
090010108003,so2,2015,0.603374420100502,CT,41.0421118592965,-73.6034527638191
090010108004,so2,2015,0.837166553872054,CT,41.0422641414141,-73.5989168350168
090010109001,so2,2015,0.756480181008902,CT,41.0529333086053,-73.5697694362018
090010109002,so2,2015,0.61793600249066,CT,41.0461325653798,-73.5752263387298
090010109003,so2,2015,0.649459489622642,CT,41.0526841509434,-73.578784245283
090010109004,so2,2015,0.824759783878505,CT,41.0465018691589,-73.5845906542056
