"","trip_id","distance","end","start","trip_duration"
"2143","1195207",19.9673,"21:18:00","20:31:00",2820
"2144","1195208",19.0563,"20:12:00","19:30:00",2520
"2145","1195209",19.0563,"19:15:00","18:30:00",2700
"2146","1195210",19.0563,"7:10:00","6:30:00",2400
"2147","1195211",19.0563,"8:10:00","7:30:00",2400
"2148","1195212",19.0563,"9:10:00","8:30:00",2400
"2149","1195213",19.0563,"10:15:00","9:30:00",2700
"2150","1195214",19.0563,"11:15:00","10:30:00",2700
"2151","1195215",19.0563,"12:15:00","11:30:00",2700
"2152","1195216",19.0563,"13:15:00","12:30:00",2700
"2153","1195217",19.0563,"14:15:00","13:30:00",2700
"2154","1195218",19.0563,"15:15:00","14:30:00",2700
"2155","1195219",19.0563,"16:15:00","15:30:00",2700
"2156","1195220",19.0563,"17:15:00","16:30:00",2700
"2157","1195221",19.0563,"18:15:00","17:30:00",2700
"2158","1195222",19.0563,"21:12:00","20:30:00",2520
"2159","1195223",19.9673,"19:20:00","18:34:00",2760
"2160","1195224",19.9673,"7:10:00","6:24:00",2760
"2161","1195225",19.9673,"8:20:00","7:34:00",2760
"2162","1195226",19.9673,"9:20:00","8:33:00",2820
"2163","1195227",19.9673,"10:20:00","9:33:00",2820
"2164","1195228",19.9673,"11:20:00","10:33:00",2820
"2165","1195229",19.9673,"12:20:00","11:33:00",2820
"2166","1195230",19.9673,"13:20:00","12:33:00",2820
"2167","1195231",19.9673,"14:20:00","13:33:00",2820
"2168","1195232",19.9673,"15:20:00","14:33:00",2820
"2169","1195233",19.9673,"16:20:00","15:33:00",2820
"2170","1195234",19.9673,"17:20:00","16:33:00",2820
"2171","1195235",19.9673,"18:20:00","17:33:00",2820
"2172","1195236",19.9673,"20:15:00","19:29:00",2760
"2173","1195237",19.9673,"21:15:00","20:29:00",2760
"2174","1195238",19.0563,"20:22:00","19:40:00",2520
"2175","1195239",19.0563,"19:35:00","18:50:00",2700
"2176","1195240",19.0563,"19:15:00","18:30:00",2700
"2177","1195241",19.0563,"7:19:00","6:40:00",2340
"2178","1195242",19.0563,"5:36:00","5:00:00",2160
"2179","1195243",19.0563,"5:16:00","4:40:00",2160
"2180","1195244",19.0563,"4:56:00","4:20:00",2160
"2181","1195245",19.0563,"6:16:00","5:40:00",2160
"2182","1195246",19.0563,"6:59:00","6:20:00",2340
"2183","1195247",19.0563,"7:39:00","7:00:00",2340
"2184","1195248",19.0563,"7:59:00","7:20:00",2340
"2185","1195249",19.0563,"8:19:00","7:40:00",2340
"2186","1195250",19.0563,"8:39:00","8:00:00",2340
"2187","1195251",19.0563,"8:59:00","8:20:00",2340
"2188","1195252",19.0563,"9:19:00","8:40:00",2340
"2189","1195253",19.0563,"9:54:00","9:10:00",2640
"2190","1195254",19.0563,"10:24:00","9:40:00",2640
"2191","1195255",19.0563,"10:54:00","10:10:00",2640
"2192","1195256",19.0563,"11:24:00","10:40:00",2640
"2193","1195257",19.0563,"11:54:00","11:10:00",2640
"2194","1195258",19.0563,"12:24:00","11:40:00",2640
"2195","1195259",19.0563,"12:54:00","12:10:00",2640
"2196","1195260",19.0563,"13:24:00","12:40:00",2640
"2197","1195261",19.0563,"13:54:00","13:10:00",2640
"2198","1195262",19.0563,"14:24:00","13:40:00",2640
"2199","1195263",19.0563,"14:54:00","14:10:00",2640
"2200","1195264",19.0563,"15:24:00","14:40:00",2640
"2201","1195265",19.0563,"15:55:00","15:10:00",2700
"2202","1195266",19.0563,"16:15:00","15:30:00",2700
"2203","1195267",19.0563,"16:35:00","15:50:00",2700
"2204","1195268",19.0563,"16:55:00","16:10:00",2700
"2205","1195269",19.0563,"17:15:00","16:30:00",2700
"2206","1195270",19.0563,"17:35:00","16:50:00",2700
"2207","1195271",19.0563,"17:55:00","17:10:00",2700
"2208","1195272",19.0563,"18:15:00","17:30:00",2700
"2209","1195273",19.0563,"18:35:00","17:50:00",2700
"2210","1195274",19.0563,"19:52:00","19:10:00",2520
"2211","1195275",19.0563,"21:02:00","20:20:00",2520
"2212","1195276",19.0563,"22:27:00","21:45:00",2520
"2213","1195277",19.0563,"23:23:00","22:45:00",2280
"2214","1195278",19.0563,"24:23:00","23:45:00",2280
"2215","1195279",19.0563,"18:55:00","18:10:00",2700
"2216","1195280",19.0563,"6:39:00","6:00:00",2340
"2217","1195281",19.0563,"5:56:00","5:20:00",2160
"2218","1195282",19.0563,"21:42:00","21:00:00",2520
"2219","1195283",19.9673,"19:48:00","19:01:00",2820
"2220","1195284",19.9673,"24:38:00","23:55:00",2580
"2221","1195285",19.9673,"19:28:00","18:41:00",2820
"2222","1195286",19.9673,"19:08:00","18:21:00",2820
"2223","1195287",19.9673,"7:38:00","6:52:00",2760
"2224","1195288",19.9673,"5:38:00","4:54:00",2640
"2225","1195289",19.9673,"5:18:00","4:34:00",2640
"2226","1195290",19.9673,"4:58:00","4:14:00",2640
"2227","1195291",19.9673,"5:58:00","5:14:00",2640
"2228","1195292",19.9673,"6:18:00","5:32:00",2760
"2229","1195293",19.9673,"6:38:00","5:52:00",2760
"2230","1195294",19.9673,"6:58:00","6:12:00",2760
"2231","1195295",19.9673,"7:18:00","6:32:00",2760
"2232","1195296",19.9673,"7:58:00","7:12:00",2760
"2233","1195297",19.9673,"8:18:00","7:32:00",2760
"2234","1195298",19.9673,"8:38:00","7:52:00",2760
"2235","1195299",19.9673,"8:58:00","8:12:00",2760
"2236","1195300",19.9673,"9:18:00","8:31:00",2820
"2237","1195301",19.9673,"9:38:00","8:51:00",2820
"2238","1195302",19.9673,"10:08:00","9:21:00",2820
"2239","1195303",19.9673,"10:38:00","9:51:00",2820
"2240","1195304",19.9673,"11:08:00","10:21:00",2820
"2241","1195305",19.9673,"11:38:00","10:51:00",2820
"2242","1195306",19.9673,"12:08:00","11:21:00",2820
"2243","1195307",19.9673,"12:38:00","11:51:00",2820
"2244","1195308",19.9673,"13:08:00","12:21:00",2820
"2245","1195309",19.9673,"13:38:00","12:51:00",2820
"2246","1195310",19.9673,"14:08:00","13:21:00",2820
"2247","1195311",19.9673,"14:38:00","13:51:00",2820
"2248","1195312",19.9673,"15:08:00","14:17:00",3060
"2249","1195313",19.9673,"15:38:00","14:47:00",3060
"2250","1195314",19.9673,"16:08:00","15:17:00",3060
"2251","1195315",19.9673,"16:28:00","15:37:00",3060
"2252","1195316",19.9673,"16:48:00","15:57:00",3060
"2253","1195317",19.9673,"17:08:00","16:17:00",3060
"2254","1195318",19.9673,"17:28:00","16:37:00",3060
"2255","1195319",19.9673,"17:48:00","16:57:00",3060
"2256","1195320",19.9673,"18:08:00","17:17:00",3060
"2257","1195321",19.9673,"18:28:00","17:37:00",3060
"2258","1195322",19.9673,"18:48:00","17:57:00",3060
"2259","1195323",19.9673,"20:08:00","19:21:00",2820
"2260","1195324",19.9673,"20:38:00","19:51:00",2820
"2261","1195325",19.9673,"21:58:00","21:11:00",2820
"2262","1195326",19.9673,"22:38:00","21:55:00",2580
"2263","1195327",19.9673,"23:38:00","22:55:00",2580
"2264","1195328",19.9673,"21:18:00","20:31:00",2820
"2265","1195357",5.5645,"24:10:00","23:58:00",720
"2266","1195358",5.5645,"23:10:00","22:58:00",720
"2267","1195359",5.5645,"22:10:00","21:58:00",720
"2268","1195360",5.5645,"21:10:00","20:58:00",720
"2269","1195361",5.5645,"20:10:00","19:58:00",720
"2270","1195362",5.5645,"19:10:00","18:58:00",720
"2271","1195363",5.5645,"18:30:00","18:18:00",720
"2272","1195364",5.5645,"17:50:00","17:38:00",720
"2273","1195365",5.5645,"17:10:00","16:58:00",720
"2274","1195366",5.5645,"16:30:00","16:18:00",720
"2275","1195367",5.5645,"15:50:00","15:38:00",720
"2276","1195368",5.5645,"15:10:00","14:58:00",720
"2277","1195369",5.5645,"14:30:00","14:18:00",720
"2278","1195370",5.5645,"13:50:00","13:38:00",720
"2279","1195371",5.5645,"13:10:00","12:58:00",720
"2280","1195372",5.5645,"12:30:00","12:18:00",720
"2281","1195373",5.5645,"11:50:00","11:38:00",720
"2282","1195374",5.5645,"11:10:00","10:58:00",720
"2283","1195375",5.5645,"10:30:00","10:18:00",720
"2284","1195376",5.5645,"9:50:00","9:38:00",720
"2285","1195377",5.5645,"9:10:00","8:58:00",720
"2286","1195378",5.5645,"8:30:00","8:18:00",720
"2287","1195379",5.5645,"7:50:00","7:38:00",720
"2288","1195380",5.5645,"7:10:00","6:58:00",720
"2289","1195381",5.5645,"6:30:00","6:18:00",720
"2290","1195382",10.536,"23:46:00","23:28:00",1080
"2291","1195383",10.536,"22:46:00","22:28:00",1080
"2292","1195384",10.536,"21:46:00","21:28:00",1080
"2293","1195385",10.536,"20:46:00","20:28:00",1080
"2294","1195386",10.536,"19:46:00","19:28:00",1080
"2295","1195387",10.536,"18:56:00","18:38:00",1080
"2296","1195388",10.536,"18:16:00","17:58:00",1080
"2297","1195389",10.536,"17:36:00","17:18:00",1080
"2298","1195390",10.536,"16:56:00","16:38:00",1080
"2299","1195391",10.536,"16:16:00","15:58:00",1080
"2300","1195392",10.536,"15:36:00","15:18:00",1080
"2301","1195393",10.536,"14:56:00","14:38:00",1080
"2302","1195394",10.536,"14:16:00","13:58:00",1080
"2303","1195395",10.536,"13:36:00","13:18:00",1080
"2304","1195396",10.536,"12:56:00","12:38:00",1080
"2305","1195397",10.536,"12:16:00","11:58:00",1080
"2306","1195398",10.536,"11:36:00","11:18:00",1080
"2307","1195399",10.536,"10:56:00","10:38:00",1080
"2308","1195400",10.536,"10:16:00","9:58:00",1080
"2309","1195401",10.536,"9:36:00","9:18:00",1080
"2310","1195402",10.536,"8:56:00","8:38:00",1080
"2311","1195403",10.536,"8:16:00","7:58:00",1080
"2312","1195404",10.536,"7:36:00","7:18:00",1080
"2313","1195405",10.536,"6:56:00","6:38:00",1080
"2314","1195406",10.536,"6:16:00","5:58:00",1080
"2315","1195407",10.536,"20:46:00","20:28:00",1080
"2316","1195408",10.536,"19:46:00","19:28:00",1080
"2317","1195409",10.536,"18:46:00","18:28:00",1080
"2318","1195410",10.536,"17:46:00","17:28:00",1080
"2319","1195411",10.536,"16:46:00","16:28:00",1080
"2320","1195412",10.536,"15:46:00","15:28:00",1080
"2321","1195413",10.536,"14:46:00","14:28:00",1080
"2322","1195414",10.536,"13:46:00","13:28:00",1080
"2323","1195415",10.536,"12:46:00","12:28:00",1080
"2324","1195416",10.536,"11:46:00","11:28:00",1080
"2325","1195417",10.536,"10:46:00","10:28:00",1080
"2326","1195418",10.536,"9:46:00","9:28:00",1080
"2327","1195419",10.536,"8:46:00","8:28:00",1080
"2328","1195420",10.536,"7:46:00","7:28:00",1080
"2329","1195421",5.5645,"20:10:00","19:58:00",720
"2330","1195422",5.5645,"19:10:00","18:58:00",720
"2331","1195423",5.5645,"18:10:00","17:58:00",720
"2332","1195424",5.5645,"17:10:00","16:58:00",720
"2333","1195425",5.5645,"16:10:00","15:58:00",720
"2334","1195426",5.5645,"15:10:00","14:58:00",720
"2335","1195427",5.5645,"14:10:00","13:58:00",720
"2336","1195428",5.5645,"13:10:00","12:58:00",720
"2337","1195429",5.5645,"12:10:00","11:58:00",720
"2338","1195430",5.5645,"11:10:00","10:58:00",720
"2339","1195431",5.5645,"10:10:00","9:58:00",720
"2340","1195432",5.5645,"9:10:00","8:58:00",720
"2341","1195433",5.5645,"8:10:00","7:58:00",720
"2342","1195434",5.5645,"7:10:00","6:58:00",720
"2343","1195435",5.5645,"24:10:00","23:58:00",720
"2344","1195436",5.5645,"23:10:00","22:58:00",720
"2345","1195437",5.5645,"22:10:00","21:58:00",720
"2346","1195438",5.5645,"21:10:00","20:58:00",720
"2347","1195439",5.5645,"20:10:00","19:58:00",720
"2348","1195440",5.5645,"19:10:00","18:58:00",720
"2349","1195441",5.5645,"18:30:00","18:18:00",720
"2350","1195442",5.5645,"17:50:00","17:38:00",720
"2351","1195443",5.5645,"17:10:00","16:58:00",720
"2352","1195444",5.5645,"16:30:00","16:18:00",720
"2353","1195445",5.5645,"15:50:00","15:38:00",720
"2354","1195446",5.5645,"15:10:00","14:58:00",720
"2355","1195447",5.5645,"14:30:00","14:18:00",720
"2356","1195448",5.5645,"13:50:00","13:38:00",720
"2357","1195449",5.5645,"13:10:00","12:58:00",720
"2358","1195450",5.5645,"12:30:00","12:18:00",720
"2359","1195451",5.5645,"11:50:00","11:38:00",720
"2360","1195452",5.5645,"11:10:00","10:58:00",720
"2361","1195453",5.5645,"10:30:00","10:18:00",720
"2362","1195454",5.5645,"9:50:00","9:38:00",720
"2363","1195455",5.5645,"8:30:00","8:18:00",720
"2364","1195456",5.5645,"7:50:00","7:38:00",720
"2365","1195457",5.5645,"6:30:00","6:18:00",720
"2366","1195458",10.536,"23:46:00","23:28:00",1080
"2367","1195459",10.536,"22:46:00","22:28:00",1080
"2368","1195460",10.536,"21:46:00","21:28:00",1080
"2369","1195461",10.536,"20:46:00","20:28:00",1080
"2370","1195462",10.536,"19:46:00","19:28:00",1080
"2371","1195463",10.536,"18:56:00","18:38:00",1080
"2372","1195464",10.536,"18:16:00","17:58:00",1080
"2373","1195465",10.536,"17:36:00","17:18:00",1080
"2374","1195466",10.536,"16:56:00","16:38:00",1080
"2375","1195467",10.536,"16:16:00","15:58:00",1080
"2376","1195468",10.536,"15:36:00","15:18:00",1080
"2377","1195469",10.536,"14:56:00","14:38:00",1080
"2378","1195470",10.536,"14:16:00","13:58:00",1080
"2379","1195471",10.536,"13:36:00","13:18:00",1080
"2380","1195472",10.536,"12:56:00","12:38:00",1080
"2381","1195473",10.536,"12:16:00","11:58:00",1080
"2382","1195474",10.536,"11:36:00","11:18:00",1080
"2383","1195475",10.536,"10:56:00","10:38:00",1080
"2384","1195476",10.536,"10:16:00","9:58:00",1080
"2385","1195477",10.536,"9:36:00","9:18:00",1080
"2386","1195478",10.536,"8:56:00","8:38:00",1080
"2387","1195479",10.536,"8:16:00","7:58:00",1080
"2388","1195480",10.536,"7:36:00","7:18:00",1080
"2389","1195481",10.536,"6:56:00","6:38:00",1080
"2390","1195482",5.5645,"7:10:00","6:58:00",720
"2391","1195483",5.5645,"9:10:00","8:58:00",720
"2392","1195512",21.7873,"6:51:00","6:11:00",2400
"2393","1195513",21.7873,"7:51:00","7:11:00",2400
"2394","1195514",21.7873,"8:51:00","8:11:00",2400
"2395","1195515",21.7873,"9:51:00","9:11:00",2400
"2396","1195516",21.7873,"10:51:00","10:11:00",2400
"2397","1195517",21.7873,"11:51:00","11:11:00",2400
"2398","1195518",21.7873,"12:51:00","12:11:00",2400
"2399","1195519",21.7873,"13:51:00","13:11:00",2400
"2400","1195520",21.7873,"14:51:00","14:11:00",2400
"2401","1195521",21.7873,"15:51:00","15:11:00",2400
"2402","1195522",21.7873,"16:51:00","16:11:00",2400
"2403","1195523",21.7873,"17:51:00","17:11:00",2400
"2404","1195524",21.7873,"18:51:00","18:11:00",2400
"2405","1195525",21.7873,"19:51:00","19:12:00",2340
"2406","1195526",21.7873,"20:51:00","20:12:00",2340
"2407","1195527",21.7873,"21:51:00","21:12:00",2340
"2408","1195528",21.7873,"22:50:00","22:13:00",2220
"2409","1195529",21.7873,"23:50:00","23:13:00",2220
"2410","1195530",21.1943,"6:50:00","6:08:00",2520
"2411","1195531",21.1943,"7:50:00","7:08:00",2520
"2412","1195532",21.1943,"8:50:00","8:08:00",2520
"2413","1195533",21.1943,"9:50:00","9:08:00",2520
"2414","1195534",21.1943,"10:50:00","10:08:00",2520
"2415","1195535",21.1943,"11:50:00","11:08:00",2520
"2416","1195536",21.1943,"12:50:00","12:08:00",2520
"2417","1195537",21.1943,"13:50:00","13:08:00",2520
"2418","1195538",21.1943,"14:50:00","14:08:00",2520
"2419","1195539",21.1943,"15:50:00","15:08:00",2520
"2420","1195540",21.1943,"16:50:00","16:08:00",2520
"2421","1195541",21.1943,"17:50:00","17:08:00",2520
"2422","1195542",21.1943,"18:50:00","18:08:00",2520
"2423","1195543",21.1943,"19:50:00","19:08:00",2520
"2424","1195544",21.1943,"20:50:00","20:08:00",2520
"2425","1195545",21.1943,"21:50:00","21:08:00",2520
"2426","1195546",21.1943,"22:49:00","22:08:00",2460
"2427","1195547",21.1943,"23:49:00","23:08:00",2460
"2428","1195548",21.7873,"7:51:00","7:11:00",2400
"2429","1195549",21.7873,"8:51:00","8:11:00",2400
"2430","1195550",21.7873,"9:51:00","9:11:00",2400
"2431","1195551",21.7873,"10:51:00","10:11:00",2400
"2432","1195552",21.7873,"11:51:00","11:11:00",2400
"2433","1195553",21.7873,"12:51:00","12:11:00",2400
"2434","1195554",21.7873,"13:51:00","13:11:00",2400
"2435","1195555",21.7873,"14:51:00","14:11:00",2400
"2436","1195556",21.7873,"15:51:00","15:11:00",2400
"2437","1195557",21.7873,"16:51:00","16:11:00",2400
"2438","1195558",21.7873,"17:51:00","17:11:00",2400
"2439","1195559",21.7873,"18:51:00","18:11:00",2400
"2440","1195560",21.7873,"19:51:00","19:12:00",2340
"2441","1195561",21.7873,"20:51:00","20:12:00",2340
"2442","1195562",21.1943,"7:50:00","7:08:00",2520
"2443","1195563",21.1943,"8:50:00","8:08:00",2520
"2444","1195564",21.1943,"9:50:00","9:08:00",2520
"2445","1195565",21.1943,"10:50:00","10:08:00",2520
"2446","1195566",21.1943,"11:50:00","11:08:00",2520
"2447","1195567",21.1943,"12:50:00","12:08:00",2520
"2448","1195568",21.1943,"13:50:00","13:08:00",2520
"2449","1195569",21.1943,"14:50:00","14:08:00",2520
"2450","1195570",21.1943,"15:50:00","15:08:00",2520
"2451","1195571",21.1943,"16:50:00","16:08:00",2520
"2452","1195572",21.1943,"17:50:00","17:08:00",2520
"2453","1195573",21.1943,"18:50:00","18:08:00",2520
"2454","1195574",21.1943,"19:50:00","19:08:00",2520
"2455","1195575",21.1943,"20:50:00","20:08:00",2520
"2456","1195576",21.7873,"5:50:00","5:13:00",2220
"2457","1195577",21.7873,"6:52:00","6:11:00",2460
"2458","1195578",21.7873,"7:52:00","7:11:00",2460
"2459","1195579",21.7873,"8:52:00","8:11:00",2460
"2460","1195580",21.7873,"9:51:00","9:11:00",2400
"2461","1195581",21.7873,"10:51:00","10:11:00",2400
"2462","1195582",21.7873,"11:51:00","11:11:00",2400
"2463","1195583",21.7873,"12:51:00","12:11:00",2400
"2464","1195584",21.7873,"13:51:00","13:11:00",2400
"2465","1195585",21.7873,"14:55:00","14:11:00",2640
"2466","1195586",21.7873,"15:55:00","15:11:00",2640
"2467","1195587",21.7873,"16:55:00","16:11:00",2640
"2468","1195588",21.7873,"17:55:00","17:11:00",2640
"2469","1195589",21.7873,"18:55:00","18:11:00",2640
"2470","1195590",21.7873,"19:52:00","19:12:00",2400
"2471","1195591",21.7873,"20:52:00","20:12:00",2400
"2472","1195592",21.7873,"21:52:00","21:12:00",2400
"2473","1195593",21.7873,"22:50:00","22:13:00",2220
"2474","1195594",21.7873,"23:50:00","23:13:00",2220
"2475","1195595",21.1943,"6:50:00","6:07:00",2580
"2476","1195596",21.1943,"7:50:00","7:07:00",2580
"2477","1195597",21.1943,"8:50:00","8:07:00",2580
"2478","1195598",21.1943,"9:50:00","9:08:00",2520
"2479","1195599",21.1943,"10:50:00","10:08:00",2520
"2480","1195600",21.1943,"11:50:00","11:08:00",2520
"2481","1195601",21.1943,"12:50:00","12:08:00",2520
"2482","1195602",21.1943,"13:50:00","13:08:00",2520
"2483","1195603",21.1943,"14:51:00","14:05:00",2760
"2484","1195604",21.1943,"15:51:00","15:05:00",2760
"2485","1195605",21.1943,"16:51:00","16:05:00",2760
"2486","1195606",21.1943,"17:51:00","17:05:00",2760
"2487","1195607",21.1943,"18:51:00","18:05:00",2760
"2488","1195608",21.1943,"19:50:00","19:08:00",2520
"2489","1195609",21.1943,"20:50:00","20:08:00",2520
"2490","1195610",21.1943,"21:50:00","21:08:00",2520
"2491","1195611",21.1943,"22:49:00","22:08:00",2460
"2492","1195612",21.1943,"23:49:00","23:08:00",2460
"2493","1195613",21.1943,"5:48:00","5:08:00",2400
"2494","1195642",21.5641,"24:11:00","23:28:00",2580
"2495","1195643",21.5641,"23:11:00","22:28:00",2580
"2496","1195644",21.5641,"22:06:00","21:23:00",2580
"2497","1195645",21.5641,"21:11:00","20:28:00",2580
"2498","1195646",21.5641,"20:16:00","19:33:00",2580
"2499","1195647",21.5641,"19:25:00","18:38:00",2820
"2500","1195648",21.5641,"18:25:00","17:38:00",2820
"2501","1195649",21.5641,"17:25:00","16:38:00",2820
"2502","1195650",21.5641,"16:25:00","15:38:00",2820
"2503","1195651",21.5641,"15:25:00","14:38:00",2820
"2504","1195652",21.5641,"14:25:00","13:38:00",2820
"2505","1195653",21.5641,"13:25:00","12:38:00",2820
"2506","1195654",21.5641,"12:25:00","11:38:00",2820
"2507","1195655",21.5641,"11:25:00","10:38:00",2820
"2508","1195656",21.5641,"10:25:00","9:38:00",2820
"2509","1195657",21.5641,"9:25:00","8:38:00",2820
"2510","1195658",21.5641,"8:25:00","7:38:00",2820
"2511","1195659",21.5641,"7:21:00","6:38:00",2580
"2512","1195660",20.5734,"24:12:00","23:30:00",2520
"2513","1195661",20.5734,"23:12:00","22:30:00",2520
"2514","1195662",20.5734,"22:07:00","21:25:00",2520
"2515","1195663",20.5734,"21:12:00","20:30:00",2520
"2516","1195664",20.5734,"20:17:00","19:35:00",2520
"2517","1195665",20.5734,"19:24:00","18:40:00",2640
"2518","1195666",20.5734,"18:24:00","17:40:00",2640
"2519","1195667",20.5734,"17:24:00","16:40:00",2640
"2520","1195668",20.5734,"16:24:00","15:40:00",2640
"2521","1195669",20.5734,"15:24:00","14:40:00",2640
"2522","1195670",20.5734,"14:24:00","13:40:00",2640
"2523","1195671",20.5734,"13:24:00","12:40:00",2640
"2524","1195672",20.5734,"12:24:00","11:40:00",2640
"2525","1195673",20.5734,"11:24:00","10:40:00",2640
"2526","1195674",20.5734,"10:24:00","9:40:00",2640
"2527","1195675",20.5734,"9:24:00","8:40:00",2640
"2528","1195676",20.5734,"8:24:00","7:40:00",2640
"2529","1195677",20.5734,"7:22:00","6:40:00",2520
"2530","1195678",21.5641,"21:11:00","20:28:00",2580
"2531","1195679",21.5641,"20:16:00","19:33:00",2580
"2532","1195680",21.5641,"19:25:00","18:38:00",2820
"2533","1195681",21.5641,"18:25:00","17:38:00",2820
"2534","1195682",21.5641,"17:25:00","16:38:00",2820
"2535","1195683",21.5641,"16:25:00","15:38:00",2820
"2536","1195684",21.5641,"15:25:00","14:38:00",2820
"2537","1195685",21.5641,"14:25:00","13:38:00",2820
"2538","1195686",21.5641,"13:25:00","12:38:00",2820
"2539","1195687",21.5641,"12:25:00","11:38:00",2820
"2540","1195688",21.5641,"11:25:00","10:38:00",2820
"2541","1195689",21.5641,"10:25:00","9:38:00",2820
"2542","1195690",21.5641,"9:25:00","8:38:00",2820
"2543","1195691",21.5641,"8:25:00","7:38:00",2820
"2544","1195692",20.5734,"21:12:00","20:30:00",2520
"2545","1195693",20.5734,"20:17:00","19:35:00",2520
"2546","1195694",20.5734,"19:24:00","18:40:00",2640
"2547","1195695",20.5734,"18:24:00","17:40:00",2640
"2548","1195696",20.5734,"17:24:00","16:40:00",2640
"2549","1195697",20.5734,"16:24:00","15:40:00",2640
"2550","1195698",20.5734,"15:24:00","14:40:00",2640
"2551","1195699",20.5734,"14:24:00","13:40:00",2640
"2552","1195700",20.5734,"13:24:00","12:40:00",2640
"2553","1195701",20.5734,"12:24:00","11:40:00",2640
"2554","1195702",20.5734,"11:24:00","10:40:00",2640
"2555","1195703",20.5734,"10:24:00","9:40:00",2640
"2556","1195704",20.5734,"9:24:00","8:40:00",2640
"2557","1195705",20.5734,"8:24:00","7:40:00",2640
"2558","1195706",21.5641,"24:11:00","23:28:00",2580
"2559","1195707",21.5641,"23:11:00","22:28:00",2580
"2560","1195708",21.5641,"6:31:00","5:48:00",2580
"2561","1195709",24.0101,"22:12:00","21:23:00",2940
"2562","1195710",24.0101,"21:17:00","20:28:00",2940
"2563","1195711",24.0101,"20:22:00","19:33:00",2940
"2564","1195712",24.0101,"19:29:00","18:38:00",3060
"2565","1195713",24.0101,"18:29:00","17:38:00",3060
"2566","1195714",24.0101,"17:29:00","16:38:00",3060
"2567","1195715",24.0101,"16:29:00","15:38:00",3060
"2568","1195716",24.0101,"15:29:00","14:38:00",3060
"2569","1195717",24.0101,"14:29:00","13:38:00",3060
"2570","1195718",24.0101,"13:29:00","12:38:00",3060
"2571","1195719",24.0101,"12:29:00","11:38:00",3060
"2572","1195720",24.0101,"11:29:00","10:38:00",3060
"2573","1195721",24.0101,"10:29:00","9:38:00",3060
"2574","1195722",24.0101,"9:29:00","8:38:00",3060
"2575","1195723",24.0101,"8:29:00","7:38:00",3060
"2576","1195724",24.0101,"7:27:00","6:38:00",2940
"2577","1195725",20.5734,"24:12:00","23:30:00",2520
"2578","1195726",20.5734,"23:12:00","22:30:00",2520
"2579","1195727",20.5734,"6:32:00","5:50:00",2520
"2580","1195728",23.0194,"22:12:00","21:25:00",2820
"2581","1195729",23.0194,"21:17:00","20:30:00",2820
"2582","1195730",23.0194,"20:22:00","19:35:00",2820
"2583","1195731",23.0194,"19:27:00","18:40:00",2820
"2584","1195732",23.0194,"18:27:00","17:40:00",2820
"2585","1195733",23.0194,"17:27:00","16:40:00",2820
"2586","1195734",23.0194,"16:27:00","15:40:00",2820
"2587","1195735",23.0194,"15:27:00","14:40:00",2820
"2588","1195736",23.0194,"14:27:00","13:40:00",2820
"2589","1195737",23.0194,"13:27:00","12:40:00",2820
"2590","1195738",23.0194,"12:27:00","11:40:00",2820
"2591","1195739",23.0194,"11:27:00","10:40:00",2820
"2592","1195740",23.0194,"10:27:00","9:40:00",2820
"2593","1195741",23.0194,"9:27:00","8:40:00",2820
"2594","1195742",23.0194,"8:27:00","7:40:00",2820
"2595","1195743",23.0194,"7:27:00","6:40:00",2820
"2596","1195744",5.5889,"6:55:00","6:37:00",1080
"2597","1195745",5.5889,"7:35:00","7:17:00",1080
"2598","1195746",5.5889,"8:05:00","7:47:00",1080
"2599","1195747",5.5889,"8:35:00","8:17:00",1080
"2600","1195748",5.5889,"9:05:00","8:47:00",1080
"2601","1195749",5.5889,"9:36:00","9:17:00",1140
"2602","1195750",5.5889,"10:06:00","9:47:00",1140
"2603","1195751",5.5889,"10:36:00","10:17:00",1140
"2604","1195752",5.5889,"11:06:00","10:47:00",1140
"2605","1195753",5.5889,"11:36:00","11:17:00",1140
"2606","1195754",5.5889,"12:06:00","11:47:00",1140
"2607","1195755",5.5889,"12:37:00","12:17:00",1200
"2608","1195756",5.5889,"13:07:00","12:47:00",1200
"2609","1195757",5.5889,"13:37:00","13:17:00",1200
"2610","1195758",5.5889,"14:07:00","13:47:00",1200
"2611","1195759",5.5889,"14:37:00","14:17:00",1200
"2612","1195760",5.5889,"15:07:00","14:47:00",1200
"2613","1195761",5.5889,"15:37:00","15:17:00",1200
"2614","1195762",5.5889,"16:07:00","15:47:00",1200
"2615","1195763",5.5889,"16:37:00","16:17:00",1200
"2616","1195764",5.5889,"17:07:00","16:47:00",1200
"2617","1195765",5.5889,"17:37:00","17:17:00",1200
"2618","1195766",5.5889,"18:07:00","17:47:00",1200
"2619","1195767",5.5889,"18:37:00","18:17:00",1200
"2620","1195768",5.5889,"19:07:00","18:47:00",1200
"2621","1195769",5.5889,"19:34:00","19:16:00",1080
"2622","1195770",5.5889,"20:14:00","19:56:00",1080
"2623","1195771",5.5889,"20:54:00","20:36:00",1080
"2624","1195772",4.3942,"6:37:00","6:20:00",1020
"2625","1195773",4.3942,"7:17:00","7:00:00",1020
"2626","1195774",4.3942,"7:47:00","7:30:00",1020
"2627","1195775",4.3942,"8:17:00","8:00:00",1020
"2628","1195776",4.3942,"8:47:00","8:30:00",1020
